,bound_0,bound_1,bound_2,bound_3,bound_4,bound_5,bound_6,bound_7,bound_8,bound_9,bound_10,bound_11,bound_12,bound_13,bound_14,bound_15,bound_16,bound_17,bound_18,bound_19,bound_20,bound_21,bound_22,bound_23,bound_24,bound_25,bound_26,bound_27,bound_28,bound_29,bound_30,bound_31,bound_32,bound_33,bound_34,bound_35,bound_36,bound_37,bound_38,bound_39,bound_40,bound_41,bound_42,bound_43,bound_44,bound_45,bound_46,bound_47,bound_48,bound_49,bound_50,bound_51,bound_52,bound_53,bound_54,bound_55,bound_56,bound_57,bound_58,bound_59,bound_60,bound_61,bound_62,bound_63,bound_64,bound_65,bound_66,bound_67,bound_68,bound_69,bound_70,bound_71,bound_72,bound_73,bound_74,bound_75,bound_76,bound_77,bound_78,bound_79,bound_80,bound_81,bound_82,bound_83,bound_84,bound_85,bound_86,bound_87,bound_88,bound_89,bound_90,bound_91,bound_92,bound_93,bound_94,bound_95,bound_96,bound_97,bound_98,bound_99
10,-36.94227366872659,-36.254761352564046,-36.108312402679765,-36.022084258044096,-35.95865357486507,-35.9069286836546,-35.862233786746856,-35.82219416229135,-35.78545234534364,-35.75116552384629,-35.718777309688676,-35.68790252104301,-35.65826417374019,-35.62965679169247,-35.601923931337964,-35.57494382422911,-35.54861987643591,-35.52287418972114,-35.49764302692714,-35.47287356518156,-35.44852152413633,-35.42454940228983,-35.40092514442792,-35.377621120254354,-35.35461333130696,-35.33188078781673,-35.30940501377894,-35.2871696499424,-35.265160132424874,-35.243363430345504,-35.22176782995563,-35.20036275573171,-35.17913862109349,-35.158086703050856,-35.13719903631772,-35.11646832337071,-35.09588785765082,-35.075451457663284,-35.05515341016544,-35.034988420973406,-35.01495157218805,-34.99503828485547,-34.97524428624905,-34.955565581098845,-34.93599842620592,-34.91653930797105,-34.89718492244163,-34.87793215754249,-34.858778077206836,-34.8397199071661,-34.820755022192195,-34.80188093461561,-34.783095283967086,-34.76439582761164,-34.74578043226141,-34.727247066268625,-34.708793792612774,-34.69041876250712,-34.67212020955884,-34.653896444425214,-34.63574584991523,-34.61766687649186,-34.599658038135566,-34.58171790853404,-34.5638451175671,-34.54603834805915,-34.52829633277456,-34.510617851633945,-34.49300172913176,-34.475446831937425,-34.45795206666431,-34.440516377792186,-34.42313874573038,-34.405818185010034,-34.38855374259502,-34.371344496301965,-34.3541895533208,-34.337088048828164,-34.32003914468635,-34.30304202822146,-34.28609591107497,-34.26920002812304,-34.252353636458935,-34.235556014433996,-34.2188064607529,-34.20210429361958,-34.18544884993028,-34.168839484510556,-34.15227556939327,-34.13575649313486,-34.119281660167516,-34.102850490184686,-34.0864624175581,-34.070116890784135,-34.053813371957695,-34.03755133627207,-34.02133027154302,-34.0051496777558,-33.98900906663357,-33.97290796122615
11,-36.91153243023205,-36.2240201140695,-36.07757116418522,-35.991343019549554,-35.927912336370525,-35.876187445160056,-35.831492548252314,-35.79145292379681,-35.7547111068491,-35.72042428535175,-35.688036071194134,-35.657161282548465,-35.62752293524565,-35.598915553197926,-35.57118269284342,-35.54420258573457,-35.517878637941365,-35.4921329512266,-35.4669017884326,-35.442132326687016,-35.41778028564179,-35.393808163795285,-35.37018390593338,-35.34687988175981,-35.323872092812415,-35.30113954932219,-35.2786637752844,-35.25642841144786,-35.23441889393033,-35.21262219185096,-35.19102659146109,-35.16962151723717,-35.14839738259895,-35.12734546455631,-35.106457797823175,-35.08572708487617,-35.06514661915628,-35.04471021916874,-35.024412171670896,-35.00424718247886,-34.98421033369351,-34.964297046360926,-34.94450304775451,-34.9248243426043,-34.90525718771138,-34.88579806947651,-34.86644368394709,-34.84719091904795,-34.82803683871229,-34.80897866867156,-34.79001378369765,-34.77113969612107,-34.75235404547254,-34.733654589117094,-34.71503919376687,-34.69650582777408,-34.67805255411823,-34.65967752401258,-34.6413789710643,-34.62315520593067,-34.60500461142069,-34.58692563799732,-34.56891679964102,-34.550976670039496,-34.533103879072556,-34.51529710956461,-34.49755509428002,-34.4798766131394,-34.46226049063722,-34.44470559344288,-34.42721082816977,-34.40977513929764,-34.392397507235835,-34.37507694651549,-34.35781250410048,-34.34060325780742,-34.32344831482626,-34.30634681033362,-34.289297906191806,-34.27230078972692,-34.25535467258043,-34.238458789628496,-34.22161239796439,-34.204814775939454,-34.18806522225836,-34.171363055125035,-34.15470761143574,-34.138098246016014,-34.121534330898726,-34.10501525464032,-34.088540421672974,-34.072109251690144,-34.05572117906356,-34.03937565228959,-34.02307213346315,-34.006810097777525,-33.99058903304848,-33.97440843926126,-33.95826782813903,-33.942166722731606
12,-36.88427552639509,-36.19676321023255,-36.050314260348266,-35.9640861157126,-35.90065543253357,-35.8489305413231,-35.80423564441536,-35.764196019959854,-35.727454203012144,-35.69316738151479,-35.66077916735718,-35.62990437871151,-35.600266031408694,-35.57165864936097,-35.543925789006465,-35.51694568189761,-35.49062173410441,-35.464876047389644,-35.439644884595644,-35.41487542285006,-35.39052338180483,-35.36655125995833,-35.342927002096424,-35.319622977922855,-35.29661518897546,-35.27388264548523,-35.25140687144744,-35.2291715076109,-35.207161990093375,-35.185365288014005,-35.16376968762413,-35.14236461340021,-35.121140478761994,-35.10008856071936,-35.07920089398622,-35.05847018103921,-35.037889715319324,-35.017453315331785,-34.99715526783394,-34.97699027864191,-34.956953429856554,-34.93704014252397,-34.91724614391755,-34.89756743876735,-34.87800028387442,-34.85854116563955,-34.83918678011013,-34.81993401521099,-34.80077993487534,-34.7817217648346,-34.762756879860696,-34.74388279228411,-34.72509714163559,-34.70639768528014,-34.68778228992991,-34.669248923937126,-34.650795650281275,-34.63242062017562,-34.61412206722734,-34.595898302093715,-34.57774770758373,-34.55966873416036,-34.54165989580407,-34.52371976620254,-34.5058469752356,-34.48804020572765,-34.47029819044306,-34.452619709302446,-34.43500358680026,-34.417448689605926,-34.39995392433281,-34.38251823546069,-34.36514060339888,-34.347820042678535,-34.33055560026352,-34.313346353970466,-34.2961914109893,-34.279089906496665,-34.26204100235485,-34.24504388588996,-34.228097768743474,-34.21120188579154,-34.194355494127436,-34.1775578721025,-34.1608083184214,-34.14410615128808,-34.12745070759878,-34.11084134217906,-34.09427742706177,-34.077758350803364,-34.06128351783602,-34.04485234785319,-34.028464275226604,-34.012118748452636,-33.995815229626196,-33.97955319394057,-33.96333212921152,-33.947151535424304,-33.93101092430207,-33.91490981889465
13,-36.85998599031822,-36.172473674155675,-36.026024724271394,-35.939796579635725,-35.87636589645669,-35.82464100524622,-35.779946108338486,-35.73990648388298,-35.70316466693527,-35.66887784543792,-35.636489631280305,-35.60561484263464,-35.57597649533182,-35.5473691132841,-35.519636252929594,-35.49265614582074,-35.46633219802754,-35.44058651131277,-35.41535534851877,-35.39058588677319,-35.36623384572796,-35.34226172388146,-35.31863746601955,-35.29533344184598,-35.27232565289859,-35.24959310940836,-35.22711733537057,-35.204881971534036,-35.182872454016504,-35.16107575193713,-35.13948015154726,-35.11807507732334,-35.09685094268512,-35.075799024642485,-35.05491135790935,-35.03418064496234,-35.01360017924245,-34.993163779254914,-34.97286573175707,-34.952700742565035,-34.93266389377968,-34.9127506064471,-34.89295660784068,-34.873277902690475,-34.85371074779755,-34.83425162956268,-34.81489724403326,-34.79564447913412,-34.776490398798465,-34.75743222875773,-34.738467343783825,-34.71959325620724,-34.700807605558715,-34.682108149203266,-34.66349275385304,-34.644959387860254,-34.6265061142044,-34.608131084098744,-34.58983253115046,-34.571608766016844,-34.55345817150686,-34.53537919808349,-34.517370359727195,-34.49943023012567,-34.48155743915873,-34.46375066965078,-34.44600865436619,-34.428330173225575,-34.41071405072339,-34.393159153529055,-34.37566438825594,-34.358228699383815,-34.340851067322006,-34.323530506601664,-34.30626606418665,-34.289056817893595,-34.27190187491243,-34.254800370419794,-34.23775146627798,-34.22075434981309,-34.2038082326666,-34.18691234971467,-34.170065958050564,-34.153268336025626,-34.13651878234453,-34.11981661521121,-34.10316117152191,-34.086551806102186,-34.0699878909849,-34.05346881472649,-34.036993981759146,-34.020562811776315,-34.00417473914973,-33.987829212375765,-33.971525693549324,-33.955263657863696,-33.93904259313465,-33.92286199934743,-33.9067213882252,-33.89062028281778
14,-36.83825400457482,-36.150741688412275,-36.004292738527994,-35.918064593892325,-35.85463391071329,-35.80290901950282,-35.758214122595085,-35.71817449813958,-35.68143268119187,-35.64714585969452,-35.614757645536905,-35.583882856891236,-35.55424450958842,-35.5256371275407,-35.49790426718619,-35.47092416007734,-35.444600212284136,-35.41885452556937,-35.39362336277537,-35.36885390102979,-35.34450185998456,-35.320529738138056,-35.29690548027615,-35.27360145610258,-35.25059366715519,-35.22786112366496,-35.20538534962717,-35.183149985790635,-35.1611404682731,-35.13934376619373,-35.11774816580386,-35.09634309157994,-35.07511895694172,-35.054067038899085,-35.03317937216595,-35.01244865921894,-34.99186819349905,-34.97143179351151,-34.95113374601367,-34.930968756821635,-34.91093190803628,-34.8910186207037,-34.87122462209728,-34.851545916947074,-34.83197876205415,-34.81251964381928,-34.79316525828986,-34.77391249339072,-34.754758413055065,-34.73570024301433,-34.716735358040424,-34.69786127046384,-34.679075619815315,-34.660376163459865,-34.64176076810964,-34.623227402116854,-34.604774128461,-34.58639909835534,-34.56810054540706,-34.54987678027344,-34.53172618576346,-34.51364721234009,-34.495638373983795,-34.47769824438227,-34.45982545341533,-34.44201868390738,-34.42427666862279,-34.406598187482174,-34.38898206497999,-34.371427167785654,-34.35393240251254,-34.336496713640415,-34.319119081578606,-34.30179852085826,-34.28453407844325,-34.267324832150194,-34.25016988916903,-34.23306838467639,-34.21601948053458,-34.19902236406969,-34.1820762469232,-34.16518036397127,-34.148333972307164,-34.131536350282225,-34.11478679660113,-34.098084629467806,-34.08142918577851,-34.064819820358785,-34.0482559052415,-34.03173682898309,-34.015261996015745,-33.998830826032915,-33.98244275340633,-33.966097226632364,-33.949793707805924,-33.933531672120296,-33.91731060739125,-33.90113001360403,-33.8849894024818,-33.86888829707438
15,-36.81874919400607,-36.13123687784352,-35.98478792795924,-35.89855978332357,-35.83512910014454,-35.78340420893407,-35.73870931202633,-35.69866968757083,-35.66192787062312,-35.627641049125764,-35.59525283496815,-35.56437804632248,-35.53473969901967,-35.50613231697194,-35.47839945661744,-35.45141934950858,-35.42509540171538,-35.39934971500062,-35.37411855220662,-35.34934909046103,-35.324997049415806,-35.3010249275693,-35.2774006697074,-35.25409664553383,-35.23108885658643,-35.2083563130962,-35.18588053905842,-35.16364517522187,-35.14163565770435,-35.11983895562498,-35.098243355235105,-35.076838281011185,-35.05561414637297,-35.03456222833033,-35.01367456159719,-34.992943848650185,-34.9723633829303,-34.95192698294276,-34.93162893544491,-34.91146394625288,-34.89142709746753,-34.87151381013494,-34.851719811528525,-34.83204110637832,-34.812473951485394,-34.793014833250524,-34.773660447721106,-34.75440768282196,-34.73525360248631,-34.71619543244557,-34.69723054747167,-34.678356459895085,-34.65957080924656,-34.64087135289111,-34.62225595754089,-34.6037225915481,-34.58526931789225,-34.566894287786596,-34.548595734838315,-34.53037196970469,-34.512221375194706,-34.494142401771335,-34.47613356341504,-34.45819343381351,-34.44032064284657,-34.42251387333862,-34.40477185805403,-34.38709337691342,-34.36947725441124,-34.3519223572169,-34.334427591943786,-34.31699190307166,-34.29961427100985,-34.28229371028951,-34.265029267874496,-34.24782002158144,-34.230665078600275,-34.21356357410764,-34.19651466996582,-34.179517553500936,-34.16257143635445,-34.14567555340251,-34.12882916173841,-34.11203153971347,-34.095281986032376,-34.07857981889905,-34.061924375209756,-34.04531500979003,-34.02875109467274,-34.01223201841434,-33.99575718544699,-33.97932601546416,-33.96293794283758,-33.94659241606361,-33.93028889723717,-33.91402686155154,-33.897805796822496,-33.88162520303528,-33.865484591913045,-33.84938348650562
16,-36.8012013330978,-36.113689016935254,-35.96724006705097,-35.881011922415304,-35.817581239236276,-35.76585634802581,-35.721161451118064,-35.68112182666256,-35.64438000971485,-35.6100931882175,-35.577704974059884,-35.546830185414215,-35.5171918381114,-35.48858445606368,-35.46085159570917,-35.43387148860032,-35.407547540807116,-35.38180185409235,-35.35657069129835,-35.33180122955277,-35.30744918850754,-35.283477066661035,-35.25985280879913,-35.23654878462556,-35.213540995678166,-35.19080845218794,-35.16833267815015,-35.14609731431361,-35.12408779679608,-35.10229109471671,-35.08069549432684,-35.05929042010292,-35.0380662854647,-35.017014367422064,-34.996126700688926,-34.97539598774192,-34.95481552202203,-34.93437912203449,-34.91408107453665,-34.893916085344614,-34.87387923655926,-34.85396594922668,-34.83417195062026,-34.814493245470054,-34.79492609057713,-34.77546697234226,-34.75611258681284,-34.7368598219137,-34.717705741578044,-34.69864757153731,-34.6796826865634,-34.66080859898682,-34.642022948338294,-34.623323491982845,-34.60470809663262,-34.58617473063983,-34.56772145698398,-34.54934642687833,-34.53104787393005,-34.51282410879642,-34.49467351428644,-34.47659454086307,-34.458585702506774,-34.44064557290525,-34.422772781938306,-34.40496601243036,-34.38722399714577,-34.369545516005154,-34.35192939350297,-34.334374496308634,-34.31687973103552,-34.299444042163394,-34.282066410101585,-34.26474584938124,-34.24748140696623,-34.230272160673174,-34.21311721769201,-34.19601571319937,-34.178966809057556,-34.16196969259267,-34.14502357544618,-34.128127692494246,-34.11128130083014,-34.094483678805204,-34.07773412512411,-34.061031957990785,-34.04437651430149,-34.027767148881765,-34.011203233764476,-33.99468415750607,-33.978209324538724,-33.961778154555894,-33.94539008192931,-33.92904455515534,-33.9127410363289,-33.896479000643275,-33.88025793591423,-33.86407734212701,-33.84793673100478,-33.83183562559736
17,-36.78538657617776,-36.09787426001521,-35.95142531013093,-35.86519716549526,-35.801766482316225,-35.750041591105756,-35.70534669419802,-35.66530706974252,-35.62856525279481,-35.594278431297454,-35.56189021713984,-35.53101542849417,-35.50137708119136,-35.47276969914363,-35.44503683878913,-35.418056731680274,-35.39173278388707,-35.36598709717231,-35.34075593437831,-35.31598647263272,-35.2916344315875,-35.26766230974099,-35.24403805187909,-35.22073402770552,-35.19772623875812,-35.174993695267894,-35.15251792123011,-35.13028255739357,-35.10827303987604,-35.08647633779667,-35.064880737406796,-35.043475663182875,-35.02225152854466,-35.00119961050202,-34.98031194376888,-34.959581230821875,-34.93900076510199,-34.91856436511445,-34.8982663176166,-34.87810132842457,-34.85806447963922,-34.83815119230663,-34.818357193700216,-34.79867848855001,-34.779111333657085,-34.759652215422214,-34.740297829892796,-34.72104506499365,-34.701890984658,-34.682832814617264,-34.66386792964336,-34.644993842066775,-34.62620819141825,-34.6075087350628,-34.58889333971258,-34.57035997371979,-34.55190670006394,-34.53353166995828,-34.51523311701,-34.49700935187638,-34.478858757366396,-34.460779783943025,-34.44277094558673,-34.4248308159852,-34.40695802501826,-34.38915125551031,-34.371409240225724,-34.35373075908511,-34.33611463658293,-34.31855973938859,-34.30106497411548,-34.28362928524335,-34.26625165318154,-34.2489310924612,-34.231666650046186,-34.21445740375313,-34.197302460771965,-34.18020095627933,-34.16315205213751,-34.14615493567263,-34.12920881852614,-34.1123129355742,-34.0954665439101,-34.07866892188516,-34.061919368204066,-34.04521720107074,-34.028561757381446,-34.01195239196172,-33.99538847684443,-33.97886940058603,-33.96239456761868,-33.94596339763585,-33.92957532500927,-33.9132297982353,-33.89692627940886,-33.88066424372323,-33.864443178994186,-33.84826258520697,-33.832121974084735,-33.81602086867731
18,-36.77111741554262,-36.08360509938007,-35.93715614949579,-35.85092800486012,-35.78749732168109,-35.73577243047062,-35.69107753356288,-35.65103790910738,-35.61429609215967,-35.580009270662316,-35.5476210565047,-35.516746267859034,-35.48710792055622,-35.458500538508495,-35.43076767815399,-35.403787571045136,-35.377463623251934,-35.35171793653717,-35.32648677374317,-35.301717311997585,-35.27736527095236,-35.253393149105854,-35.22976889124395,-35.20646486707038,-35.183457078122984,-35.160724534632756,-35.13824876059497,-35.11601339675843,-35.0940038792409,-35.07220717716153,-35.05061157677166,-35.02920650254774,-35.00798236790952,-34.98693044986688,-34.966042783133744,-34.94531207018674,-34.92473160446685,-34.90429520447931,-34.883997156981465,-34.86383216778943,-34.84379531900408,-34.823882031671495,-34.80408803306508,-34.78440932791487,-34.76484217302195,-34.74538305478708,-34.72602866925766,-34.706775904358516,-34.68762182402286,-34.668563653982126,-34.64959876900822,-34.63072468143164,-34.61193903078311,-34.59323957442766,-34.57462417907744,-34.55609081308465,-34.5376375394288,-34.51926250932314,-34.50096395637486,-34.48274019124124,-34.46458959673126,-34.44651062330789,-34.42850178495159,-34.410561655350065,-34.392688864383125,-34.374882094875176,-34.357140079590586,-34.33946159844997,-34.32184547594779,-34.30429057875345,-34.28679581348034,-34.26936012460821,-34.251982492546404,-34.23466193182606,-34.21739748941105,-34.20018824311799,-34.18303330013683,-34.16593179564419,-34.148882891502375,-34.13188577503749,-34.114939657891,-34.098043774939065,-34.08119738327496,-34.06439976125002,-34.04765020756893,-34.030948040435604,-34.01429259674631,-33.99768323132658,-33.981119316209295,-33.96460023995089,-33.94812540698354,-33.93169423700071,-33.91530616437413,-33.89896063760016,-33.88265711877372,-33.86639508308809,-33.85017401835905,-33.83399342457183,-33.8178528134496,-33.801751708042175
19,-36.758235218348894,-36.07072290218635,-35.924273952302066,-35.8380458076664,-35.77461512448737,-35.7228902332769,-35.67819533636916,-35.638155711913654,-35.601413894965944,-35.56712707346859,-35.53473885931098,-35.50386407066531,-35.474225723362494,-35.44561834131477,-35.417885480960265,-35.39090537385141,-35.36458142605821,-35.338835739343445,-35.313604576549444,-35.28883511480386,-35.26448307375863,-35.24051095191213,-35.216886694050224,-35.193582669876655,-35.17057488092926,-35.14784233743903,-35.12536656340124,-35.1031311995647,-35.081121682047176,-35.059324979967805,-35.03772937957793,-35.01632430535401,-34.995100170715794,-34.97404825267316,-34.95316058594002,-34.93242987299301,-34.911849407273124,-34.891413007285585,-34.87111495978774,-34.85094997059571,-34.830913121810354,-34.81099983447777,-34.79120583587135,-34.77152713072115,-34.75195997582822,-34.73250085759335,-34.71314647206393,-34.69389370716479,-34.67473962682914,-34.6556814567884,-34.636716571814496,-34.61784248423791,-34.59905683358939,-34.58035737723394,-34.56174198188371,-34.543208615890926,-34.524755342235075,-34.50638031212942,-34.48808175918114,-34.469857994047516,-34.45170739953753,-34.43362842611416,-34.41561958775787,-34.39767945815634,-34.3798066671894,-34.36199989768145,-34.34425788239686,-34.32657940125625,-34.308963278754064,-34.29140838155973,-34.27391361628661,-34.25647792741449,-34.23910029535268,-34.221779734632335,-34.20451529221732,-34.18730604592427,-34.1701511029431,-34.153049598450465,-34.13600069430865,-34.11900357784376,-34.102057460697274,-34.08516157774534,-34.068315186081236,-34.0515175640563,-34.0347680103752,-34.01806584324188,-34.00141039955258,-33.98480103413286,-33.96823711901557,-33.951718042757165,-33.93524320978982,-33.91881203980699,-33.902423967180404,-33.886078440406436,-33.869774921579996,-33.85351288589437,-33.83729182116532,-33.821111227378104,-33.80497061625587,-33.78886951084845
20,-36.74660458626421,-36.059092270101665,-35.912643320217384,-35.826415175581715,-35.76298449240268,-35.71125960119221,-35.666564704284475,-35.62652507982897,-35.58978326288126,-35.55549644138391,-35.523108227226295,-35.49223343858063,-35.46259509127781,-35.43398770923009,-35.406254848875584,-35.37927474176673,-35.35295079397353,-35.32720510725876,-35.30197394446476,-35.27720448271918,-35.25285244167395,-35.22888031982745,-35.20525606196554,-35.18195203779197,-35.15894424884458,-35.13621170535435,-35.11373593131656,-35.091500567480026,-35.069491049962494,-35.04769434788312,-35.02609874749325,-35.00469367326933,-34.98346953863111,-34.962417620588475,-34.94152995385534,-34.92079924090833,-34.90021877518844,-34.879782375200904,-34.85948432770306,-34.839319338511025,-34.81928248972567,-34.79936920239309,-34.77957520378667,-34.759896498636465,-34.74032934374354,-34.72087022550867,-34.70151583997925,-34.68226307508011,-34.663108994744455,-34.64405082470372,-34.625085939729814,-34.60621185215323,-34.587426201504705,-34.568726745149256,-34.55011134979903,-34.531577983806244,-34.51312471015039,-34.494749680044734,-34.47645112709645,-34.458227361962834,-34.44007676745285,-34.42199779402948,-34.403988955673185,-34.38604882607166,-34.36817603510472,-34.35036926559677,-34.33262725031218,-34.314948769171565,-34.29733264666938,-34.279777749475045,-34.26228298420193,-34.244847295329805,-34.227469663267996,-34.21014910254765,-34.19288466013264,-34.175675413839585,-34.15852047085842,-34.141418966365784,-34.12437006222397,-34.10737294575908,-34.09042682861259,-34.07353094566066,-34.056684553996554,-34.039886931971616,-34.02313737829052,-34.006435211157196,-33.9897797674679,-33.973170402048176,-33.95660648693089,-33.94008741067248,-33.923612577705136,-33.907181407722305,-33.89079333509572,-33.874447808321754,-33.858144289495314,-33.841882253809686,-33.82566118908064,-33.80948059529342,-33.79333998417119,-33.77723887876377
21,-36.7361090284468,-36.04859671228425,-35.90214776239997,-35.8159196177643,-35.75248893458527,-35.700764043374804,-35.65606914646706,-35.61602952201156,-35.57928770506385,-35.545000883566495,-35.51261266940888,-35.48173788076321,-35.4520995334604,-35.423492151412674,-35.39575929105817,-35.368779183949314,-35.34245523615611,-35.31670954944135,-35.29147838664735,-35.266708924901764,-35.24235688385654,-35.21838476201003,-35.19476050414813,-35.17145647997456,-35.14844869102716,-35.125716147536934,-35.10324037349915,-35.081005009662604,-35.05899549214508,-35.03719879006571,-35.015603189675836,-34.994198115451915,-34.9729739808137,-34.95192206277106,-34.93103439603792,-34.910303683090916,-34.88972321737103,-34.86928681738349,-34.84898876988564,-34.82882378069361,-34.80878693190826,-34.78887364457567,-34.769079645969256,-34.74940094081905,-34.729833785926125,-34.710374667691255,-34.69102028216184,-34.671767517262694,-34.65261343692704,-34.633555266886304,-34.6145903819124,-34.595716294335816,-34.57693064368729,-34.55823118733184,-34.53961579198162,-34.52108242598883,-34.50262915233298,-34.48425412222733,-34.465955569279046,-34.44773180414542,-34.42958120963544,-34.411502236212065,-34.39349339785577,-34.375553268254244,-34.3576804772873,-34.339873707779354,-34.322131692494764,-34.30445321135415,-34.28683708885197,-34.26928219165763,-34.25178742638452,-34.23435173751239,-34.21697410545058,-34.19965354473024,-34.18238910231523,-34.16517985602217,-34.148024913041006,-34.13092340854837,-34.11387450440655,-34.09687738794167,-34.07993127079518,-34.06303538784324,-34.04618899617914,-34.0293913741542,-34.01264182047311,-33.99593965333978,-33.97928420965049,-33.96267484423076,-33.94611092911347,-33.92959185285507,-33.91311701988772,-33.89668584990489,-33.88029777727831,-33.86395225050434,-33.8476487316779,-33.83138669599227,-33.81516563126323,-33.79898503747601,-33.782844426353776,-33.766743320946354
22,-36.726647597161474,-36.03913528099893,-35.892686331114646,-35.80645818647898,-35.74302750329994,-35.69130261208947,-35.64660771518174,-35.606568090726235,-35.569826273778524,-35.53553945228117,-35.50315123812356,-35.47227644947789,-35.442638102175074,-35.41403072012735,-35.386297859772846,-35.35931775266399,-35.33299380487079,-35.307248118156025,-35.282016955362025,-35.25724749361644,-35.23289545257121,-35.20892333072471,-35.185299072862804,-35.161995048689235,-35.13898725974184,-35.11625471625161,-35.093778942213824,-35.07154357837729,-35.049534060859756,-35.027737358780385,-35.00614175839051,-34.98473668416659,-34.963512549528375,-34.94246063148574,-34.9215729647526,-34.90084225180559,-34.880261786085704,-34.859825386098166,-34.83952733860032,-34.81936234940829,-34.799325500622935,-34.77941221329035,-34.75961821468393,-34.73993950953373,-34.7203723546408,-34.70091323640593,-34.68155885087651,-34.66230608597737,-34.64315200564172,-34.62409383560098,-34.605128950627076,-34.58625486305049,-34.56746921240197,-34.54876975604652,-34.530154360696294,-34.511620994703506,-34.493167721047655,-34.474792690941996,-34.456494137993715,-34.438270372860096,-34.42011977835011,-34.40204080492674,-34.38403196657045,-34.36609183696892,-34.34821904600198,-34.33041227649403,-34.31267026120944,-34.29499178006883,-34.277375657566644,-34.25982076037231,-34.24232599509919,-34.22489030622707,-34.20751267416526,-34.190192113444915,-34.1729276710299,-34.15571842473685,-34.13856348175568,-34.121461977263046,-34.10441307312123,-34.08741595665634,-34.070469839509855,-34.05357395655792,-34.036727564893816,-34.01992994286888,-34.00318038918778,-33.98647822205446,-33.96982277836516,-33.95321341294544,-33.93664949782815,-33.920130421569745,-33.9036555886024,-33.88722441861957,-33.870836345992984,-33.854490819219016,-33.838187300392576,-33.82192526470695,-33.8057041999779,-33.789523606190684,-33.77338299506845,-33.75728188966103
